,b_id,Category1,Category2,Category3,Category4,Category5,Category6,Category7
7217,23079,9,5,0,0,0,0,0
7218,2055,3,14,1,17,0,0,0
7219,16231,3,1,17,0,0,0,0
7220,57,18,3,1,17,0,0,0
7221,23957,10,11,4,0,0,0,0
7222,13727,3,14,1,17,0,0,0
7223,7178,3,1,33,0,0,0,0
7224,14103,9,0,0,0,0,0,0
7225,21325,9,3,1,0,0,0,0
7226,5867,28,36,0,0,0,0,0
7227,16539,24,4,34,0,0,0,0
7228,23177,2,0,0,0,0,0,0
7229,15171,7,0,0,0,0,0,0
7230,11246,7,0,0,0,0,0,0
7231,8266,13,0,0,0,0,0,0
7232,24495,22,0,0,0,0,0,0
7233,12387,9,40,0,0,0,0,0
7234,11605,9,3,41,1,0,0,0
7235,7907,2,33,0,0,0,0,0
7236,20220,12,0,0,0,0,0,0
7237,4987,12,0,0,0,0,0,0
7238,14142,6,0,0,0,0,0,0
7239,17467,20,5,0,0,0,0,0
7240,10572,9,16,4,0,0,0,0
7241,22699,9,10,0,0,0,0,0
7242,8179,5,42,0,0,0,0,0
7243,14564,29,8,0,0,0,0,0
7244,11686,8,0,0,0,0,0,0
7245,20151,6,0,0,0,0,0,0
7246,16278,28,21,42,0,0,0,0
7247,5430,3,0,0,0,0,0,0
7248,7758,9,3,41,2,1,0,0
7249,5042,16,0,0,0,0,0,0
7250,14657,9,7,0,0,0,0,0
7251,25922,8,15,0,0,0,0,0
7252,6677,32,5,4,0,0,0,0
7253,9132,8,0,0,0,0,0,0
7254,8634,3,1,27,0,0,0,0
7255,5854,29,12,0,0,0,0,0
7256,5446,9,3,41,1,0,0,0
7257,17244,28,21,0,0,0,0,0
7258,410,9,0,0,0,0,0,0
7259,4989,7,0,0,0,0,0,0
7260,1694,15,0,0,0,0,0,0
7261,11596,8,0,0,0,0,0,0
7262,5555,3,2,1,0,0,0,0
7263,254,10,0,0,0,0,0,0
7264,14226,9,10,30,0,0,0,0
7265,13431,3,1,17,0,0,0,0
7266,16400,3,41,1,35,0,0,0
7267,7721,36,0,0,0,0,0,0
7268,3074,12,13,0,0,0,0,0
7269,23706,6,1,19,0,0,0,0
7270,21019,24,4,0,0,0,0,0
7271,19272,21,36,0,0,0,0,0
7272,5376,3,0,0,0,0,0,0
7273,10293,7,0,0,0,0,0,0
7274,5530,32,11,5,0,0,0,0
7275,16237,10,7,0,0,0,0,0
7276,17902,6,0,0,0,0,0,0
7277,4457,9,3,5,1,17,0,0
7278,5682,11,30,0,0,0,0,0
7279,16812,4,0,0,0,0,0,0
7280,8174,32,5,25,0,0,0,0
7281,21175,3,1,17,0,0,0,0
7282,6958,7,4,0,0,0,0,0
7283,23365,40,4,0,0,0,0,0
7284,15718,2,0,0,0,0,0,0
7285,26440,10,2,24,0,0,0,0
7286,12954,29,0,0,0,0,0,0
7287,11893,5,42,34,0,0,0,0
7288,761,10,43,5,0,0,0,0
7289,8087,23,0,0,0,0,0,0
7290,24340,5,24,4,0,0,0,0
7291,13823,7,0,0,0,0,0,0
7292,8713,28,21,0,0,0,0,0
7293,14009,8,0,0,0,0,0,0
7294,11962,6,0,0,0,0,0,0
7295,7566,38,0,0,0,0,0,0
7296,11222,22,13,0,0,0,0,0
7297,5828,28,7,21,0,0,0,0
7298,15741,38,0,0,0,0,0,0
7299,2940,8,12,0,0,0,0,0
7300,7810,3,1,15,19,35,0,0
7301,19626,9,3,1,0,0,0,0
7302,9112,25,0,0,0,0,0,0
7303,12075,12,13,0,0,0,0,0
7304,25958,22,3,1,31,0,0,0
7305,23777,2,0,0,0,0,0,0
7306,17209,8,0,0,0,0,0,0
7307,1250,14,24,0,0,0,0,0
7308,18585,12,13,0,0,0,0,0
7309,18796,2,0,0,0,0,0,0
7310,12509,6,5,0,0,0,0,0
7311,21446,12,13,0,0,0,0,0
7312,6302,11,20,5,0,0,0,0
7313,8334,3,1,19,0,0,0,0
7314,19597,12,13,0,0,0,0,0
7315,5845,14,0,0,0,0,0,0
7316,2005,9,3,14,1,17,0,0
7317,10200,23,31,0,0,0,0,0
7318,16334,11,0,0,0,0,0,0
7319,5869,5,0,0,0,0,0,0
7320,25955,28,21,36,0,0,0,0
7321,17607,9,3,1,27,0,0,0
7322,19817,19,0,0,0,0,0,0
7323,12027,13,0,0,0,0,0,0
7324,8381,5,4,0,0,0,0,0
7325,17566,2,0,0,0,0,0,0
7326,10323,12,38,13,0,0,0,0
7327,18025,10,5,44,0,0,0,0
7328,18882,3,7,1,35,0,0,0
7329,9340,8,0,0,0,0,0,0
7330,12702,2,0,0,0,0,0,0
7331,18889,10,11,0,0,0,0,0
7332,1704,32,11,5,4,0,0,0
7333,5562,18,0,0,0,0,0,0
7334,17432,3,1,0,0,0,0,0
7335,18196,40,34,0,0,0,0,0
7336,4845,2,0,0,0,0,0,0
7337,11461,3,7,1,17,0,0,0
7338,15705,1,0,0,0,0,0,0
7339,19908,29,0,0,0,0,0,0
7340,19753,22,0,0,0,0,0,0
7341,20805,2,15,0,0,0,0,0
7342,13998,7,0,0,0,0,0,0
7343,3927,7,0,0,0,0,0,0
7344,26209,3,6,1,0,0,0,0
7345,5802,2,0,0,0,0,0,0
7346,25815,9,0,0,0,0,0,0
7347,4957,2,0,0,0,0,0,0
7348,202,31,0,0,0,0,0,0
7349,2844,18,24,4,0,0,0,0
7350,12331,9,0,0,0,0,0,0
7351,5417,3,0,0,0,0,0,0
7352,15570,2,0,0,0,0,0,0
7353,5017,3,7,41,1,35,0,0
7354,11822,10,43,5,0,0,0,0
7355,7467,9,22,3,1,0,0,0
7356,5687,2,0,0,0,0,0,0
7357,11339,3,7,1,24,35,0,0
7358,5838,43,5,0,0,0,0,0
7359,8422,45,0,0,0,0,0,0
7360,16355,7,0,0,0,0,0,0
7361,23772,18,0,0,0,0,0,0
7362,14837,42,34,0,0,0,0,0
7363,10458,2,0,0,0,0,0,0
7364,20297,12,0,0,0,0,0,0
7365,11279,6,4,0,0,0,0,0
7366,8356,24,0,0,0,0,0,0
7367,8547,11,34,0,0,0,0,0
7368,25336,9,0,0,0,0,0,0
7369,6889,7,4,0,0,0,0,0
7370,395,25,24,0,0,0,0,0
7371,13909,6,0,0,0,0,0,0
7372,22377,3,10,1,17,0,0,0
7373,12792,23,0,0,0,0,0,0
7374,21384,9,10,0,0,0,0,0
7375,17149,18,19,0,0,0,0,0
7376,15359,2,0,0,0,0,0,0
7377,12355,10,0,0,0,0,0,0
7378,23607,21,36,0,0,0,0,0
7379,12460,10,0,0,0,0,0,0
7380,18719,22,8,0,0,0,0,0
7381,5493,2,0,0,0,0,0,0
7382,23209,8,13,0,0,0,0,0
7383,1097,2,0,0,0,0,0,0
7384,4275,2,0,0,0,0,0,0
7385,1400,7,0,0,0,0,0,0
7386,22518,10,11,0,0,0,0,0
7387,2839,16,4,0,0,0,0,0
7388,18006,3,1,17,0,0,0,0
7389,15934,15,0,0,0,0,0,0
7390,2887,5,4,0,0,0,0,0
7391,1969,19,0,0,0,0,0,0
7392,14635,3,14,1,17,0,0,0
7393,3694,3,1,0,0,0,0,0
7394,20208,22,6,0,0,0,0,0
7395,16270,12,13,0,0,0,0,0
7396,24428,7,0,0,0,0,0,0
7397,12832,3,7,1,35,0,0,0
7398,1928,10,16,5,0,0,0,0
7399,19904,7,0,0,0,0,0,0
7400,5019,22,8,40,0,0,0,0
7401,26253,5,4,0,0,0,0,0
7402,2924,5,4,0,0,0,0,0
7403,8348,18,4,0,0,0,0,0
7404,17965,6,34,0,0,0,0,0
7405,21878,2,0,0,0,0,0,0
7406,13469,9,0,0,0,0,0,0
7407,15105,22,8,0,0,0,0,0
7408,16597,15,0,0,0,0,0,0
7409,18771,22,0,0,0,0,0,0
7410,5776,22,0,0,0,0,0,0
7411,7997,7,0,0,0,0,0,0
7412,4465,10,6,0,0,0,0,0
7413,10385,7,0,0,0,0,0,0
7414,11534,9,21,34,0,0,0,0
7415,12126,9,0,0,0,0,0,0
7416,1675,22,31,0,0,0,0,0
7417,7649,3,1,0,0,0,0,0
7418,18600,9,0,0,0,0,0,0
7419,23207,21,19,0,0,0,0,0
7420,23813,20,5,0,0,0,0,0
7421,19103,38,0,0,0,0,0,0
7422,22780,24,0,0,0,0,0,0
7423,17030,2,0,0,0,0,0,0
7424,25542,3,1,0,0,0,0,0
7425,21759,9,0,0,0,0,0,0
7426,16557,3,1,0,0,0,0,0
7427,19839,2,0,0,0,0,0,0
7428,22270,6,24,0,0,0,0,0
7429,15817,18,0,0,0,0,0,0
7430,6974,2,0,0,0,0,0,0
7431,11267,9,0,0,0,0,0,0
7432,8161,23,0,0,0,0,0,0
7433,5743,3,7,1,24,35,0,0
7434,6966,2,0,0,0,0,0,0
7435,24771,5,0,0,0,0,0,0
7436,12316,9,2,0,0,0,0,0
7437,8688,9,4,0,0,0,0,0
7438,12159,10,0,0,0,0,0,0
7439,2494,18,38,0,0,0,0,0
7440,10903,3,1,27,0,0,0,0
7441,12543,21,0,0,0,0,0,0
7442,4591,6,0,0,0,0,0,0
7443,6816,9,0,0,0,0,0,0
7444,15131,21,0,0,0,0,0,0
7445,6578,18,0,0,0,0,0,0
7446,11599,8,0,0,0,0,0,0
7447,5679,9,3,1,34,0,0,0
7448,7691,12,13,0,0,0,0,0
7449,21949,18,0,0,0,0,0,0
7450,12541,6,0,0,0,0,0,0
7451,8210,5,37,0,0,0,0,0
7452,20155,10,11,43,5,0,0,0
7453,16168,2,0,0,0,0,0,0
7454,919,29,0,0,0,0,0,0
7455,1977,30,0,0,0,0,0,0
7456,4769,18,3,1,17,0,0,0
7457,17339,6,14,0,0,0,0,0
7458,17169,3,7,1,0,0,0,0
7459,23262,12,13,0,0,0,0,0
7460,3885,6,0,0,0,0,0,0
7461,17521,6,4,0,0,0,0,0
7462,20407,18,3,1,0,0,0,0
7463,1385,7,0,0,0,0,0,0
7464,1668,12,13,0,0,0,0,0
7465,24493,18,19,0,0,0,0,0
7466,16428,32,5,4,0,0,0,0
7467,21397,12,13,0,0,0,0,0
7468,18861,14,24,0,0,0,0,0
7469,5356,10,0,0,0,0,0,0
7470,5486,25,0,0,0,0,0,0
7471,3327,9,3,1,0,0,0,0
7472,6597,3,1,33,0,0,0,0
7473,20552,7,0,0,0,0,0,0
7474,17390,3,1,0,0,0,0,0
7475,16645,7,0,0,0,0,0,0
7476,1031,33,0,0,0,0,0,0
7477,11514,7,15,0,0,0,0,0
7478,3891,2,0,0,0,0,0,0
7479,7421,3,1,27,0,0,0,0
7480,5577,12,13,0,0,0,0,0
7481,5138,15,19,0,0,0,0,0
7482,5772,9,11,0,0,0,0,0
7483,13843,18,0,0,0,0,0,0
7484,1392,4,0,0,0,0,0,0
7485,21051,9,37,4,0,0,0,0
7486,18763,7,0,0,0,0,0,0
7487,5861,8,0,0,0,0,0,0
7488,22862,6,5,0,0,0,0,0
7489,5769,22,3,12,41,1,0,0
7490,22648,9,10,5,0,0,0,0
7491,21584,31,0,0,0,0,0,0
7492,5181,9,16,4,0,0,0,0
7493,18438,2,0,0,0,0,0,0
7494,5401,12,19,13,0,0,0,0
7495,11603,12,0,0,0,0,0,0
7496,22102,29,26,34,0,0,0,0
7497,13175,9,0,0,0,0,0,0
7498,7975,7,0,0,0,0,0,0
7499,22069,2,0,0,0,0,0,0
7500,6233,3,1,0,0,0,0,0
7501,15907,31,0,0,0,0,0,0
7502,7167,22,15,19,0,0,0,0
7503,773,28,0,0,0,0,0,0
7504,22273,18,0,0,0,0,0,0
7505,1865,3,1,17,0,0,0,0
7506,8521,2,0,0,0,0,0,0
7507,21719,9,3,41,1,17,0,0
7508,5119,18,0,0,0,0,0,0
7509,5902,3,1,0,0,0,0,0
7510,3089,3,7,1,24,35,0,0
7511,26548,7,0,0,0,0,0,0
7512,17275,6,5,0,0,0,0,0
7513,19102,15,0,0,0,0,0,0
7514,31,15,0,0,0,0,0,0
7515,16573,9,20,5,42,0,0,0
7516,1014,2,0,0,0,0,0,0
7517,16496,9,3,1,0,0,0,0
7518,8641,8,0,0,0,0,0,0
7519,3055,4,0,0,0,0,0,0
7520,25617,3,1,15,0,0,0,0
7521,7731,19,0,0,0,0,0,0
7522,5835,22,8,40,0,0,0,0
7523,23832,23,0,0,0,0,0,0
7524,11136,42,34,0,0,0,0,0
7525,18076,9,0,0,0,0,0,0
7526,15486,3,7,1,35,0,0,0
7527,8311,9,29,0,0,0,0,0
7528,10402,7,0,0,0,0,0,0
7529,5369,13,0,0,0,0,0,0
7530,14069,18,0,0,0,0,0,0
7531,23496,2,0,0,0,0,0,0
7532,2195,3,1,33,0,0,0,0
7533,22040,2,0,0,0,0,0,0
7534,5529,2,0,0,0,0,0,0
7535,1886,15,0,0,0,0,0,0
7536,5718,3,1,19,35,0,0,0
7537,12024,9,3,1,4,17,0,0
7538,11648,9,0,0,0,0,0,0
7539,6583,7,0,0,0,0,0,0
7540,21431,20,5,40,42,0,0,0
7541,11553,7,0,0,0,0,0,0
7542,8297,3,10,1,0,0,0,0
7543,22233,3,7,1,19,35,0,0
7544,24877,14,5,0,0,0,0,0
7545,6263,7,15,0,0,0,0,0
7546,5405,22,8,0,0,0,0,0
7547,21409,11,20,5,0,0,0,0
7548,9160,25,0,0,0,0,0,0
7549,4990,12,13,0,0,0,0,0
7550,20619,26,0,0,0,0,0,0
7551,24159,10,24,0,0,0,0,0
7552,11667,3,0,0,0,0,0,0
7553,22366,9,0,0,0,0,0,0
7554,5184,2,0,0,0,0,0,0
7555,938,16,5,4,44,0,0,0
7556,16376,3,10,1,0,0,0,0
7557,11448,23,0,0,0,0,0,0
7558,21663,3,7,1,0,0,0,0
7559,1034,29,8,0,0,0,0,0
7560,19645,10,6,0,0,0,0,0
7561,12743,18,0,0,0,0,0,0
7562,1090,10,0,0,0,0,0,0
7563,5858,7,0,0,0,0,0,0
7564,9545,3,1,27,0,0,0,0
7565,17234,29,8,0,0,0,0,0
7566,11906,23,0,0,0,0,0,0
7567,18038,21,4,0,0,0,0,0
7568,2566,29,0,0,0,0,0,0
7569,2840,2,0,0,0,0,0,0
7570,19799,9,0,0,0,0,0,0
7571,21828,3,1,27,0,0,0,0
7572,6739,9,3,14,1,17,0,0
7573,6813,7,15,0,0,0,0,0
7574,15899,9,25,0,0,0,0,0
7575,7681,3,1,33,0,0,0,0
7576,24533,9,6,37,0,0,0,0
7577,12381,15,0,0,0,0,0,0
7578,11255,3,1,23,35,0,0,0
7579,11463,31,0,0,0,0,0,0
7580,6805,2,0,0,0,0,0,0
7581,1300,28,0,0,0,0,0,0
7582,25575,3,2,1,0,0,0,0
7583,7443,9,0,0,0,0,0,0
7584,19143,6,5,0,0,0,0,0
7585,455,10,0,0,0,0,0,0
7586,7459,12,13,0,0,0,0,0
7587,19706,8,0,0,0,0,0,0
7588,20989,7,0,0,0,0,0,0
7589,18880,23,0,0,0,0,0,0
7590,13709,3,1,33,0,0,0,0
7591,7387,8,0,0,0,0,0,0
7592,15202,18,19,0,0,0,0,0
7593,17999,20,43,5,4,0,0,0
7594,8920,25,0,0,0,0,0,0
7595,5321,2,0,0,0,0,0,0
7596,9602,3,1,15,19,0,0,0
7597,15145,5,28,21,0,0,0,0
7598,11698,22,1,0,0,0,0,0
7599,18114,6,0,0,0,0,0,0
7600,19915,6,2,0,0,0,0,0
7601,5564,7,4,0,0,0,0,0
7602,1414,8,0,0,0,0,0,0
7603,6752,3,41,1,0,0,0,0
7604,19796,23,0,0,0,0,0,0
7605,14477,2,0,0,0,0,0,0
7606,18398,16,4,0,0,0,0,0
7607,3421,16,4,0,0,0,0,0
7608,5961,7,0,0,0,0,0,0
7609,1147,7,4,0,0,0,0,0
7610,16058,1,0,0,0,0,0,0
7611,4918,12,13,0,0,0,0,0
7612,2543,8,0,0,0,0,0,0
7613,8344,18,19,0,0,0,0,0
7614,12161,2,0,0,0,0,0,0
7615,15308,7,0,0,0,0,0,0
7616,12563,10,20,5,34,0,0,0
7617,7653,30,0,0,0,0,0,0
7618,4281,10,0,0,0,0,0,0
7619,2315,8,15,23,0,0,0,0
7620,23794,18,3,1,0,0,0,0
7621,8404,9,0,0,0,0,0,0
7622,2063,8,0,0,0,0,0,0
7623,25592,2,0,0,0,0,0,0
7624,6918,7,0,0,0,0,0,0
7625,11272,19,0,0,0,0,0,0
7626,7833,10,11,34,0,0,0,0
7627,18429,9,3,6,1,0,0,0
7628,15104,9,0,0,0,0,0,0
7629,12030,9,32,10,5,0,0,0
7630,5926,37,34,0,0,0,0,0
7631,16390,29,0,0,0,0,0,0
7632,2524,18,38,0,0,0,0,0
7633,7913,25,0,0,0,0,0,0
7634,11744,26,0,0,0,0,0,0
7635,25178,9,5,0,0,0,0,0
7636,26172,9,3,1,35,0,0,0
7637,8358,3,20,5,41,1,0,0
7638,23759,9,0,0,0,0,0,0
7639,12520,10,0,0,0,0,0,0
7640,5801,2,0,0,0,0,0,0
7641,8329,16,4,0,0,0,0,0
7642,8958,5,0,0,0,0,0,0
7643,18627,10,20,5,0,0,0,0
7644,25200,37,0,0,0,0,0,0
7645,12052,23,0,0,0,0,0,0
7646,23117,3,1,15,0,0,0,0
7647,7287,9,3,1,35,0,0,0
7648,4514,19,0,0,0,0,0,0
7649,21579,9,0,0,0,0,0,0
7650,5601,9,0,0,0,0,0,0
7651,11524,3,0,0,0,0,0,0
7652,20638,3,11,20,5,1,0,0
7653,13932,2,0,0,0,0,0,0
7654,7916,7,0,0,0,0,0,0
7655,3503,22,0,0,0,0,0,0
7656,5707,3,0,0,0,0,0,0
7657,5086,2,0,0,0,0,0,0
7658,6230,29,0,0,0,0,0,0
7659,11447,3,1,33,0,0,0,0
7660,787,10,30,0,0,0,0,0
7661,4489,2,0,0,0,0,0,0
7662,15621,10,5,0,0,0,0,0
7663,11980,9,0,0,0,0,0,0
7664,12421,23,0,0,0,0,0,0
7665,22519,9,3,1,0,0,0,0
7666,11826,9,0,0,0,0,0,0
7667,6200,3,1,27,17,0,0,0
7668,15302,9,1,0,0,0,0,0
7669,16521,12,0,0,0,0,0,0
7670,2154,2,0,0,0,0,0,0
7671,13964,7,4,0,0,0,0,0
7672,20955,3,1,15,0,0,0,0
7673,2450,9,0,0,0,0,0,0
7674,12338,23,0,0,0,0,0,0
7675,12790,24,15,19,0,0,0,0
7676,12661,5,38,0,0,0,0,0
7677,7490,29,0,0,0,0,0,0
7678,19405,31,0,0,0,0,0,0
7679,22463,18,15,0,0,0,0,0
7680,24917,10,11,0,0,0,0,0
7681,15231,3,1,0,0,0,0,0
7682,18270,3,2,1,0,0,0,0
7683,19712,10,0,0,0,0,0,0
7684,4608,8,0,0,0,0,0,0
7685,6221,9,0,0,0,0,0,0
7686,25202,12,38,13,0,0,0,0
7687,25481,32,5,0,0,0,0,0
7688,5680,42,34,0,0,0,0,0
7689,25307,3,43,5,1,23,35,0
7690,8224,18,0,0,0,0,0,0
7691,15918,5,44,13,0,0,0,0
7692,14236,20,5,4,0,0,0,0
7693,19595,19,0,0,0,0,0,0
7694,8263,9,0,0,0,0,0,0
7695,24937,3,1,27,0,0,0,0
7696,5111,7,0,0,0,0,0,0
7697,4647,10,4,0,0,0,0,0
7698,5745,3,1,17,0,0,0,0
7699,1209,3,1,27,17,0,0,0
7700,17518,7,0,0,0,0,0,0
7701,23326,5,0,0,0,0,0,0
7702,15553,5,0,0,0,0,0,0
7703,23946,3,1,0,0,0,0,0
7704,3723,3,0,0,0,0,0,0
7705,14628,16,0,0,0,0,0,0
7706,5453,3,41,1,0,0,0,0
7707,3767,21,34,0,0,0,0,0
7708,22982,9,10,5,0,0,0,0
7709,2371,7,0,0,0,0,0,0
7710,8122,3,1,33,0,0,0,0
7711,8341,8,0,0,0,0,0,0
7712,212,6,19,0,0,0,0,0
7713,4375,22,8,40,0,0,0,0
7714,5268,8,0,0,0,0,0,0
7715,2322,7,0,0,0,0,0,0
7716,24029,9,0,0,0,0,0,0
7717,10966,3,2,1,27,0,0,0
7718,23159,10,0,0,0,0,0,0
7719,4352,7,0,0,0,0,0,0
7720,8074,3,1,17,0,0,0,0
7721,16266,3,1,27,0,0,0,0
7722,1573,8,0,0,0,0,0,0
7723,7497,9,0,0,0,0,0,0
7724,26545,3,1,27,0,0,0,0
7725,26161,7,0,0,0,0,0,0
7726,23341,9,3,1,27,17,0,0
7727,20211,6,0,0,0,0,0,0
7728,336,3,6,1,17,0,0,0
7729,5160,2,0,0,0,0,0,0
7730,20397,7,0,0,0,0,0,0
7731,17617,14,24,0,0,0,0,0
7732,23732,6,4,0,0,0,0,0
7733,13941,11,0,0,0,0,0,0
7734,4992,9,6,1,0,0,0,0
7735,5516,11,30,0,0,0,0,0
7736,21940,2,0,0,0,0,0,0
7737,5819,3,1,17,0,0,0,0
7738,15714,3,2,1,33,0,0,0
7739,11595,7,0,0,0,0,0,0
7740,16345,3,10,20,5,1,27,0
7741,20854,11,0,0,0,0,0,0
7742,7834,10,16,4,0,0,0,0
7743,960,2,0,0,0,0,0,0
7744,14508,14,0,0,0,0,0,0
7745,23364,12,13,0,0,0,0,0
7746,2502,18,38,0,0,0,0,0
7747,22776,12,34,0,0,0,0,0
7748,2894,24,42,34,0,0,0,0
7749,17697,9,3,41,1,0,0,0
7750,10448,22,0,0,0,0,0,0
7751,15662,6,0,0,0,0,0,0
7752,22720,13,0,0,0,0,0,0
7753,25399,10,20,5,0,0,0,0
7754,11289,9,3,1,17,0,0,0
7755,6235,3,1,17,0,0,0,0
7756,1950,21,0,0,0,0,0,0
7757,14324,10,29,0,0,0,0,0
7758,7812,15,0,0,0,0,0,0
7759,14023,37,0,0,0,0,0,0
7760,16062,3,12,1,27,0,0,0
7761,21362,11,8,0,0,0,0,0
7762,13085,8,0,0,0,0,0,0
7763,20259,12,0,0,0,0,0,0
7764,7877,43,5,0,0,0,0,0
7765,16949,14,5,0,0,0,0,0
7766,21474,12,13,0,0,0,0,0
7767,3515,2,0,0,0,0,0,0
7768,17158,5,21,0,0,0,0,0
7769,5523,15,0,0,0,0,0,0
7770,15613,12,19,13,0,0,0,0
7771,25877,11,2,0,0,0,0,0
7772,18732,11,5,0,0,0,0,0
7773,21636,40,7,42,0,0,0,0
7774,8228,28,21,0,0,0,0,0
7775,12265,18,29,38,0,0,0,0
7776,1060,25,0,0,0,0,0,0
7777,1006,7,0,0,0,0,0,0
7778,25729,9,13,0,0,0,0,0
7779,9684,7,0,0,0,0,0,0
7780,19288,3,1,23,35,0,0,0
7781,20927,7,0,0,0,0,0,0
7782,23225,3,2,1,0,0,0,0
7783,11717,7,0,0,0,0,0,0
7784,18839,8,2,0,0,0,0,0
7785,7197,18,38,0,0,0,0,0
7786,21045,31,0,0,0,0,0,0
7787,22769,2,0,0,0,0,0,0
7788,25532,7,0,0,0,0,0,0
7789,17592,5,0,0,0,0,0,0
7790,7788,8,0,0,0,0,0,0
7791,20974,24,4,0,0,0,0,0
7792,15291,8,0,0,0,0,0,0
7793,22085,3,7,21,1,0,0,0
7794,22128,6,4,0,0,0,0,0
7795,24592,3,1,15,19,0,0,0
7796,12120,7,15,0,0,0,0,0
7797,1490,1,4,0,0,0,0,0
7798,11663,12,19,13,0,0,0,0
7799,17239,42,34,0,0,0,0,0
7800,21693,22,15,13,0,0,0,0
7801,1971,2,0,0,0,0,0,0
7802,14106,3,5,1,0,0,0,0
7803,844,22,8,0,0,0,0,0
7804,18229,7,0,0,0,0,0,0
7805,14223,6,0,0,0,0,0,0
7806,19160,3,14,1,17,0,0,0
7807,9712,19,0,0,0,0,0,0
7808,10628,2,0,0,0,0,0,0
7809,3709,4,0,0,0,0,0,0
7810,25558,23,0,0,0,0,0,0
7811,246,3,1,17,0,0,0,0
7812,11510,39,25,0,0,0,0,0
7813,17340,26,0,0,0,0,0,0
7814,3015,9,0,0,0,0,0,0
7815,7288,18,0,0,0,0,0,0
7816,23971,7,0,0,0,0,0,0
7817,14091,11,0,0,0,0,0,0
7818,1695,23,34,0,0,0,0,0
7819,25240,11,4,0,0,0,0,0
7820,20165,12,13,0,0,0,0,0
7821,8286,2,0,0,0,0,0,0
7822,6161,3,1,27,0,0,0,0
7823,22790,15,31,0,0,0,0,0
7824,19668,6,42,0,0,0,0,0
7825,19549,26,0,0,0,0,0,0
7826,7505,8,12,0,0,0,0,0
7827,5846,7,0,0,0,0,0,0
7828,11314,12,13,0,0,0,0,0
7829,3931,2,0,0,0,0,0,0
7830,1047,3,7,41,1,0,0,0
7831,5387,7,4,0,0,0,0,0
7832,5022,19,0,0,0,0,0,0
7833,15808,10,20,30,5,0,0,0
7834,5364,10,0,0,0,0,0,0
7835,4823,22,12,0,0,0,0,0
7836,24398,32,11,20,5,0,0,0
7837,5441,3,1,35,0,0,0,0
7838,5646,10,20,5,25,0,0,0
7839,10480,6,4,0,0,0,0,0
7840,15863,2,0,0,0,0,0,0
7841,3244,3,1,27,0,0,0,0
7842,25171,6,0,0,0,0,0,0
7843,6023,9,20,5,0,0,0,0
7844,5066,8,0,0,0,0,0,0
7845,18629,40,42,34,0,0,0,0
7846,13417,9,3,41,1,0,0,0
7847,20352,10,11,43,5,0,0,0
7848,1930,2,0,0,0,0,0,0
7849,13822,15,23,0,0,0,0,0
7850,10574,23,0,0,0,0,0,0
7851,887,5,2,0,0,0,0,0
7852,6868,9,0,0,0,0,0,0
7853,11359,10,4,0,0,0,0,0
7854,1578,45,0,0,0,0,0,0
7855,8628,12,0,0,0,0,0,0
7856,6164,12,0,0,0,0,0,0
7857,11707,29,0,0,0,0,0,0
7858,12926,3,1,4,0,0,0,0
7859,775,3,0,0,0,0,0,0
7860,16817,12,13,0,0,0,0,0
7861,5754,2,33,0,0,0,0,0
7862,2729,3,1,27,0,0,0,0
7863,24952,3,41,1,19,0,0,0
7864,20348,5,0,0,0,0,0,0
7865,8319,13,0,0,0,0,0,0
7866,6719,10,0,0,0,0,0,0
7867,19743,6,0,0,0,0,0,0
7868,6217,10,16,5,0,0,0,0
7869,7000,2,0,0,0,0,0,0
7870,23047,3,2,1,0,0,0,0
7871,10279,3,1,19,0,0,0,0
7872,7593,16,5,44,0,0,0,0
7873,11223,7,1,0,0,0,0,0
7874,8238,19,0,0,0,0,0,0
7875,3513,7,15,19,0,0,0,0
7876,15785,6,0,0,0,0,0,0
7877,6722,2,0,0,0,0,0,0
7878,16676,10,30,0,0,0,0,0
7879,24306,10,0,0,0,0,0,0
7880,7275,23,0,0,0,0,0,0
7881,24944,9,0,0,0,0,0,0
7882,20260,3,8,1,0,0,0,0
7883,12893,8,0,0,0,0,0,0
7884,26464,15,13,0,0,0,0,0
7885,7077,3,10,1,15,17,0,0
7886,25080,2,0,0,0,0,0,0
7887,20141,3,2,1,0,0,0,0
7888,4961,3,1,17,0,0,0,0
7889,3282,5,2,0,0,0,0,0
7890,11493,10,25,0,0,0,0,0
7891,6273,9,21,34,0,0,0,0
7892,5550,7,0,0,0,0,0,0
7893,22113,3,2,1,0,0,0,0
7894,10425,12,13,0,0,0,0,0
7895,5855,8,0,0,0,0,0,0
7896,5748,9,0,0,0,0,0,0
7897,2955,8,0,0,0,0,0,0
7898,4161,9,32,5,44,0,0,0
7899,26510,12,0,0,0,0,0,0
7900,11352,6,0,0,0,0,0,0
7901,3113,7,15,0,0,0,0,0
7902,7073,2,0,0,0,0,0,0
7903,5467,23,34,0,0,0,0,0
7904,23494,4,31,0,0,0,0,0
7905,5169,9,3,1,0,0,0,0
7906,18460,9,0,0,0,0,0,0
7907,4912,23,0,0,0,0,0,0
7908,4525,15,0,0,0,0,0,0
7909,5617,3,7,1,35,0,0,0
7910,12080,16,0,0,0,0,0,0
7911,18350,26,0,0,0,0,0,0
7912,22111,37,0,0,0,0,0,0
7913,19007,12,13,0,0,0,0,0
7914,14094,14,0,0,0,0,0,0
7915,17531,14,0,0,0,0,0,0
