"","BusinessID","Friday.close","Friday.open","Tuesday.close","Tuesday.open","Thursday.close","Thursday.open","Wednesday.close","Wednesday.open","Monday.close","Monday.open","Saturday.close","Saturday.open","Sunday.close","Sunday.open","open"
"15978","9QcN0qxsEYhfRvA4AzAQyg","22:00","11:30","22:00","11:30","22:00","11:30","22:00","11:30",NA,NA,"22:00","15:00",NA,NA,TRUE
"15979","GjRSY_2x0CAXDZa2PLrEmQ","04:15","16:15","04:15","16:15","04:15","16:15","04:15","16:15","04:15","16:15","04:15","16:15","04:15","16:15",TRUE
"15980","UePuvUGJsPDFkNtRKWEClA","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","20:00","12:00",TRUE
"15981","bkmolzp1NqT2QKs5zl9_nw","22:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","22:00","11:00","20:00","11:00",TRUE
"15982","X6nzCRnOWvhM1j5q0p_3Ig","22:00","17:00","22:00","17:00","22:00","17:00","22:00","17:00","22:00","17:00","22:30","17:00","22:30","17:00",TRUE
"15983","yJXhPNy8tQLbyApqMfu1XQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"15984","3wCad_II-MEwJm44A76eng","19:00","09:00","19:00","09:00","19:00","09:00","19:00","09:00","19:00","09:00","19:00","09:00","19:00","09:00",TRUE
"15985","KmPK8ZFdEXakEetvgKsdSQ","00:00","07:00","21:00","07:00","00:00","07:00","00:00","07:00","21:00","07:00","00:00","07:00","21:00","07:00",TRUE
"15986","PvyXiJ084Tyg4ENFsIJJGQ","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","15:00","07:00",NA,NA,TRUE
"15987","8ZKHkc8IGwzmPmd96Bf1Kg","20:00","10:30","20:00","10:30","20:00","10:30","20:00","10:30","20:00","10:30","19:00","11:00",NA,NA,TRUE
"15988","GqudMpbVuVM3M4NwxKSN1Q","23:00","15:00",NA,NA,"23:00","15:00","23:00","15:00","15:00","10:00","23:00","17:00",NA,NA,TRUE
"15989","XH8jwPQGD35tkNs6p_e7cg","03:00","17:00","02:00","17:00","02:00","17:00","02:00","17:00","02:00","17:00","03:00","17:00","02:00","17:00",TRUE
"15990","Lcc6S4aMonFd69paDzMxcg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"15991","r_uFII31-won1amc3FaV-A","23:00","10:00","23:00","10:00","23:00","10:00","23:00","10:00","23:00","10:00","23:00","10:00","23:00","10:00",TRUE
"15992","1H9FepbMY9ckFfeY1ciHIA","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00",TRUE
"15993","XMko42ftxbLzbpkokDXmSg","23:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","23:00","11:00","22:00","11:00",TRUE
"15994","RVNKewAqtl-LDFHGWFptfQ","22:00","06:00","22:00","06:00","22:00","06:00","22:00","06:00","22:00","06:00","22:00","06:00","22:00","06:00",TRUE
"15995","lSncI1M7VDA5mw2p3XRT1Q","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00",TRUE
"15996","O-_kxBV_IYdKlG98iqjQjw","01:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","01:00","11:00","23:00","11:00",TRUE
"15997","oSO3c2zJAuvx01oNQQisJg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"15998","SN_J9JVqbKxrRMJRKLwvzw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"15999","ZxGg3JpHVryyPSVpQHdLvQ","21:30","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:30","11:00","21:00","11:00",TRUE
"16000","dIqfZeT0vH3vtXV_RLVbFQ","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","20:00","10:00",FALSE
"16001","HoXI4rnBrNP-7jngsmnnQA","22:00","11:00","21:30","11:00","21:30","11:00","21:30","11:00","21:30","11:00","22:00","11:00","21:00","11:00",TRUE
"16002","8Q1enKhBdsWt8PS1XW2lew","22:30","10:00","22:00","10:00","22:00","10:00","22:00","10:00","22:00","10:00","22:30","10:00","21:00","10:00",TRUE
"16003","O17FBkknzlwPJhXX3tEQ-g","23:00","11:00","20:00","11:00","22:00","11:00","21:00","11:00","20:00","11:00",NA,NA,NA,NA,FALSE
"16004","yJ_k2f-h9LxjWdbMMqzpsA","18:00","11:00","18:00","11:00","18:00","11:00","18:00","11:00","18:00","11:00","16:00","11:00",NA,NA,TRUE
"16005","g6V66UmIyvdTUjHp0-GJVw","18:30","11:00","18:30","11:00","18:30","11:00","18:30","11:00","18:30","11:00","17:30","11:00",NA,NA,TRUE
"16006","L1wJuuJdu0UeEXHDM1pP8A","20:00","10:30","20:00","10:30","20:00","10:30","20:00","10:30","20:00","10:30","20:00","10:30",NA,NA,FALSE
"16007","At05MsdU0-aR_LEwu_zDsA","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00",TRUE
"16008","rbohsRwBsnHdtdJvJx1SMg","21:00","05:00","21:00","05:00","21:00","05:00","21:00","05:00","21:00","05:00","21:00","05:00","21:00","05:00",FALSE
"16009","NUkwod-8wWjQ-3ghMoh8bQ","20:00","11:00","19:00","11:00","20:00","11:00","19:00","11:00",NA,NA,"20:00","11:00","18:00","11:00",TRUE
"16010","8qOqH27snu3eiYKPsgjf1Q","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","19:00","11:00",TRUE
"16011","o3AVHzQR-q8yx3inBelvXA","00:00","08:00","22:00","08:00","22:00","08:00","22:00","08:00","22:00","08:00","00:00","08:00","22:00","08:00",TRUE
"16012","FvDa81O48IZx_LhjSiv_bQ","22:00","11:30","22:00","11:30","22:00","11:30","22:00","11:30","22:00","11:30","22:00","10:00","22:00","10:00",TRUE
"16013","77pQVPhksTpz-Yz8v4bK_A","21:00","11:00","20:00","11:00","20:00","11:00","20:00","11:00","20:00","11:00","21:00","11:00","19:00","11:00",FALSE
"16014","BbQpQvtL8QaEgJMJ_-hcmg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"16015","eqbRa6sLnROSxfcN6pXp-A","00:00","11:00","00:00","11:00","00:00","11:00","00:00","11:00","00:00","11:00","00:00","12:00",NA,NA,TRUE
"16016","_wC3d_dqWIk_LJg4pgdEiw","21:00","08:00","21:00","08:00","21:00","08:00","21:00","08:00","21:00","08:00","20:00","09:00","19:00","10:00",FALSE
"16017","jF4B8f5gbUByt5Z6SA1Zvw","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00",TRUE
"16018","ra0evfke9lyf5sWzvKUbWQ","14:30","06:30","14:30","06:30","14:30","06:30","14:30","06:30","14:30","06:30","15:30","06:30","15:30","06:30",TRUE
"16019","ZtJRkaNF6OnSyQJLa5W1cQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"16020","XbReB8Lbr16i27Er-wV_ng","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00",FALSE
"16021","yILlq-CZQp2aPw3VgEJnxA","22:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","22:00","11:00","21:00","11:00",FALSE
"16022","c9zaFm8Afa5ZePNss2zNDw","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00",TRUE
"16023","bWJRzpsoJarA1R4CIoBgTg","01:00","11:30","00:00","11:30","00:00","11:30","00:00","11:30","00:00","11:30","01:00","11:30","00:00","11:30",TRUE
"16024","3pJeHzOtpo2iiM-z94SWCA","21:30","11:00","21:30","11:00","21:30","11:00","21:30","11:00","21:30","11:00","21:30","11:00","21:30","11:00",TRUE
"16025","01hHIKQBwJL-GcjpGuBrLA","23:00","08:00","22:00","08:00","22:00","08:00","22:00","08:00","22:00","08:00","23:00","08:00","22:00","09:00",TRUE
"16026","EGzFpBmr3UdHnNgyC7jqdw","23:00","11:00","22:00","11:00",NA,NA,"22:00","11:00","22:00","11:00","23:00","11:00","23:00","11:00",TRUE
"16027","wIgnStKeqI_SW12oegTGrg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"16028","gWR3yYh0i7oZWgZL9ARIHA","23:00","17:00","23:00","17:00","23:00","17:00","23:00","17:00","23:00","17:00","23:00","17:00","23:00","17:00",TRUE
"16029","YnIzXtsgQdBy3WtjzOaQMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"16030","XpJ2fn0j939tZxV_wiYQxQ","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","20:00","12:00",TRUE
"16031","DjQpFG7EFx8yb5MkXC75ng","21:00","11:00","19:00","11:00","19:00","11:00","19:00","11:00","19:00","11:00","21:00","11:00",NA,NA,TRUE
"16032","_BpPAhDWWmebVL7MC6zkmA","21:30","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:30","11:00",NA,NA,FALSE
"16033","WnnNUVSZOjml3OFNcyrqOg","00:00","07:00","22:00","07:00","22:00","07:00","22:00","07:00","22:00","07:00","00:00","07:00",NA,NA,FALSE
"16034","NOuSa7Yy4yHYKDD0rNod9Q","22:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","22:00","11:00","21:00","11:00",TRUE
"16035","5D5DLnLMYiIt2ztgp6rTqA","23:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","19:00","11:00","23:00","11:00","22:00","11:00",TRUE
"16036","MyEw7VBhENKkq5o18fv30A","21:00","08:00","21:00","08:00","21:00","08:00","21:00","08:00","21:00","08:00","21:00","08:00","20:45","09:00",TRUE
"16037","dLe4e6cr_A0ICjGPpDn9TA","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","17:00","11:00","21:00","11:00",NA,NA,FALSE
"16038","ysfl69w7B0EOMm9aqLxxWg","15:00","08:30","15:00","08:30","15:00","08:30","15:00","08:30","15:00","08:30","14:00","08:30",NA,NA,TRUE
"16039","BrhWp_b0x-17kTUyF-9vCQ","23:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","23:00","11:00","21:00","11:00",TRUE
"16040","BhzKGQ5SzC3quHTv0zF17g","22:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","22:00","11:00","21:00","17:00",TRUE
"16041","DXhc4WWLe89nF2HBRT2iVQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"16042","__kNfrrGoUXoF-BYciMU_Q","15:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00",TRUE
"16043","9zWm2YZAaG2JqPwn5-3CDw","22:30","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:30","17:00",NA,NA,TRUE
"16044","2QXlbOk5WxeUKlZqQ0IRvg","04:00","21:00","23:30","19:00",NA,NA,NA,NA,"23:30","19:00","04:00","21:00",NA,NA,TRUE
"16045","BAiEY0izul3u6_5huPenDA","23:00","10:30","22:00","10:30","22:00","10:30","22:00","10:30","22:00","10:30","23:00","10:30","22:00","10:30",TRUE
"16046","O_l_UGwA7-M9OSR2hMsViA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"16047","tyL1Sj9BgtzH7YPkA6v5ZA","02:00","11:00","00:00","11:00","00:00","11:00","00:00","11:00","00:00","11:00","02:00","11:00","00:00","11:00",TRUE
"16048","pDKJ7ukusXHmYIhxNuSGcw","00:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","00:00","11:00","22:00","10:00",FALSE
"16049","wjU1d5_8PG5y6epXOdAx5Q","22:30","12:00","22:00","12:00","22:00","12:00","22:00","12:00",NA,NA,"22:00","12:00","22:00","11:30",TRUE
"16050","0b0gDhZsKOB9trxVLA-jtw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"16051","WLDWl3QyQCeZ7EnHxH6Pwg","00:00","09:00","00:00","09:00","00:00","09:00","00:00","09:00","00:00","09:00","00:00","09:00","00:00","09:00",TRUE
"16052","Fl4peDHJe0tAK2T5yGlNSg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"16053","e59shAZKfnDfH9O4TuIdLg","23:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","23:00","11:00","22:00","11:00",TRUE
"16054","i6xkstDGPFim3inpO71_7g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"16055","d5-TZZVXEX57giZMii8n6A","23:00","07:00","21:00","09:00","21:00","09:00","21:00","09:00","21:00","09:00","23:00","07:00","18:00","07:00",TRUE
"16056","47mXtXwYrDkCY2qCFiydZg","23:00","10:00",NA,NA,"22:00","10:00","22:00","10:00","22:00","10:00","23:00","10:00","21:00","10:00",TRUE
"16057","Ub2W3BUB3LQIkFNNWLI-Sg","23:00","17:30",NA,NA,"23:00","17:30","22:00","17:30","22:00","17:30","23:00","17:30","22:00","17:30",TRUE
"16058","c18sHlZzNyrBM1wk88RZbw","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00",TRUE
"16059","Ak8rB_c6yqrOqzzJhWv01Q","21:00","10:30","21:00","10:30","21:00","10:30","21:00","10:30","21:00","10:30","21:00","11:00",NA,NA,TRUE
"16060","BSarxqA5A-FsiBxG4dDCdw","22:00","17:00","22:00","17:00","22:00","17:00","22:00","17:00",NA,NA,"22:00","17:00","14:30","11:00",TRUE
"16061","UMEO57Rwl4_wsGm9KTbjtQ","23:00","11:30","22:00","11:30","23:00","11:30","22:00","11:30",NA,NA,"23:00","11:30","22:00","11:30",TRUE
"16062","WlPYm5aK-ewwWeO4TlrF1g","20:00","06:30","19:00","06:30","19:00","06:30","19:00","06:30","19:00","06:30","20:00","06:30","17:00","06:30",TRUE
"16063","-vpPykvF02gMi-uyGAApsQ","21:30","05:45","21:00","05:45","21:00","05:45","21:00","05:45","21:00","05:45","21:30","05:45","21:00","05:45",TRUE
"16064","nH3d8NkRrHBbkmJo0glEOQ","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","19:00","11:00",TRUE
"16065","z4NP5n1hb9z2n5uR5YPVsQ","21:00","11:00",NA,NA,"21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00",TRUE
"16066","vjKPL-nTfGS49fJplsxDDg","21:00","11:00","20:00","11:00","20:00","11:00","20:00","11:00","20:00","11:00","21:00","11:00","19:00","12:00",FALSE
"16067","IxOkhm8YErBfOzu1_O-ShQ","20:00","11:00","16:00","11:00","16:00","11:00","16:00","11:00","16:00","11:00","20:00","11:00",NA,NA,TRUE
"16068","1aOiRg6IJSimaexJspyvfQ","22:00","07:00","22:00","07:00","22:00","07:00","22:00","07:00","22:00","07:00","22:00","07:00","14:00","07:00",TRUE
"16069","mMJVKgRNlsr0YrkUBGqfQw","02:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","02:00","10:00","23:00","10:00",TRUE
"16070","d7b78XiwyCApbKbWkuCGuw","00:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","00:00","11:00","22:00","11:00",FALSE
"16071","T5dnODMsEXydjfX4lcH2XQ","22:00","17:00","21:30","17:00","21:30","17:00","21:30","17:00","21:30","17:00","22:00","17:00","21:30","17:00",TRUE
"16072","Gksvfg_cpOhqTeh6WA1N8g","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","21:00","10:00","19:00","10:00",TRUE
"16073","qeZnsIJPPuTHIdOpE9eBtA","19:00","07:30","19:00","07:30","17:00","07:30","17:00","07:30","19:00","07:30","17:00","11:00",NA,NA,TRUE
"16074","7ycs9uhJINbSrvDLojLfNg","22:00","10:00","22:00","10:00","22:00","10:00","22:00","10:00","22:00","10:00","22:00","10:00","22:00","10:00",TRUE
"16075","0ANCSsUU-kJijIe335ITpw","22:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","22:00","14:00","21:00","14:00",TRUE
"16076","3d2YjWW7P_kz9x3Dsos4oA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"16077","Mtwz29Z9WvSmnlao2-7-8Q","15:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00",TRUE
"16078","FePbFHe0ez0aYdtXpeCMQA","22:00","16:00","21:00","16:00","21:00","16:00","21:00","16:00",NA,NA,"22:00","16:00","14:00","10:00",TRUE
"16079","na2KwlzXBYxzKWTxBRNCNw","20:00","10:00","20:00","10:00","20:00","10:00","20:00","10:00","18:00","10:00","18:00","10:00",NA,NA,FALSE
"16080","oKHR5KmN30x130S-Ql_wzw","19:00","11:30","19:00","11:30","19:00","11:30","19:00","11:30","19:00","11:30","15:00","11:30",NA,NA,TRUE
"16081","atoBBGiiE0uLH9B82XJeWw","22:00","09:00","21:00","09:00","21:00","09:00","21:00","09:00","21:00","09:00","22:00","09:00","21:00","09:00",TRUE
"16082","d2-suh7-s2GUpTzoL8-cGQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"16083","9PusX3-2EKqB-yMdQqMU4Q","21:00","08:00","21:00","08:00","21:00","08:00","21:00","08:00","21:00","08:00","21:00","08:00",NA,NA,TRUE
"16084","va89GS1Zh402L4v-iY0Urw","23:00","17:00","22:00","17:00","22:00","17:00","22:00","17:00","22:00","17:00","23:00","17:00","22:00","17:00",TRUE
"16085","IZOKtFjm_hiL4OGmCq2NNA","20:00","11:00","20:00","11:00","20:00","11:00","20:00","11:00","20:00","11:00","20:00","11:00","14:00","11:00",TRUE
"16086","hWhkm0CBERtqa-EhTmpecA","22:00","17:00","21:00","17:00","22:00","17:00","21:00","17:00","21:00","17:00","22:00","17:00","21:00","17:00",TRUE
"16087","jK5zpGrLx9frZKFuGp5HTQ","23:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","23:00","11:00","21:00","11:00",TRUE
"16088","3ikkGPdcZMkiboPmIc1Evg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"16089","PoIoQkRFlToSF8DURyY6Sw","03:00","05:30","00:00","05:30","00:00","05:30","00:00","05:30","00:00","05:30","03:00","05:30","00:00","05:30",TRUE
"16090","EUaTSqw7qtLQkn5-ScdE8w","20:00","10:00","20:00","10:00","20:00","10:00","20:00","10:00","20:00","10:00","20:00","10:00","20:00","10:00",TRUE
"16091","ETrtpthOGuC8q7rE17s30g",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"16092","uCR7_Wn2risUq50fD9mcww","21:00","10:30","20:00","10:30","21:00","10:30","20:00","10:30","20:00","10:30","21:00","10:30","18:00","10:30",FALSE
"16093","S3ZYZjRmzgyvoUGbLOvsBQ","15:00","08:00","15:00","08:00","15:00","08:00","15:00","08:00","15:00","08:00","15:00","08:00",NA,NA,TRUE
"16094","xYS6JehNFXLET5ZRdN4E3Q","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00",TRUE
"16095","rlRU1FtfYxMIXYHEjCUbjQ","18:30","11:00","18:30","11:00","18:30","11:00","18:30","11:00","18:30","12:00","17:30","11:00","17:00","12:00",FALSE
"16096","u5cRdcNN-9V8SlsfO_Kl7w","00:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","00:00","11:00","22:00","11:00",TRUE
"16097","2Pd2blpAgvyC_j3xfl1fOQ","18:00","09:00","18:00","10:00","18:00","10:00","18:00","10:00",NA,NA,"17:00","09:00",NA,NA,TRUE
"16098","XdmkYETQdOr3n_grt6L2zA","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","22:00","12:00",TRUE
"16099","ULS5w5Cg-A0egr_fDd8v9Q","20:00","11:00","19:00","11:00","19:00","11:00","19:00","11:00",NA,NA,"20:00","13:00",NA,NA,TRUE
"16100","I9SVqdLVUdo74rCtb1ludQ","00:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","00:00","11:00","23:00","10:00",FALSE
"16101","GM-tBU13kg1q-SODTFDpig","23:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","23:00","11:00","22:00","11:00",TRUE
"16102","n9H3Ay_jMjhKjUNZWtaICA","22:00","10:00","21:00","10:00","22:00","10:00","21:00","10:00","21:00","10:00","22:00","10:00","21:00","10:00",TRUE
"16103","41foAsC1L18T0uq1RZOWDA","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00",FALSE
"16104","27eR2PYFPqrJyVWtWWGZ6Q","16:00","09:00","16:00","09:00","16:00","09:00","16:00","09:00",NA,NA,"16:00","09:00","16:00","09:00",TRUE
"16105","xZtwhzBL7SIgx3mcfz9WUw","23:00","12:00","23:00","17:00","23:00","12:00","23:00","12:00",NA,NA,"23:00","17:00","23:00","17:00",TRUE
"16106","ydCaA0ol-YX1zd0IDKoT8g","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","08:00",TRUE
"16107","JyoWqZXzjrAGUHmaOV2PMw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"16108","v6eGlG5bHeKliqMzHgcFaQ","23:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","23:00","11:00","22:00","11:00",TRUE
"16109","V2wIFjB-g8KSkezwIgYZCA","20:00","18:00",NA,NA,"20:00","18:00",NA,NA,"20:00","18:00","20:00","18:00","20:00","18:00",TRUE
"16110","HTxOctxUH6LnlAJbUK50PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"16111","_UeDYGanV1pMDrhFb2gMVA","22:00","17:00","21:00","17:00","21:00","17:00","21:00","17:00","21:00","17:00","22:00","17:00","21:00","17:00",TRUE
"16112","SBeogIVHWuN9aPomWGN7Ig","22:00","17:00","21:30","17:00","21:30","17:00","21:30","17:00","22:00","18:00","22:00","17:00","21:00","17:00",TRUE
"16113","6eca7Orpujg6VAVz7UUsUA","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00",TRUE
"16114","jS0mmzYf4mouMEcGzQ5Z-Q","03:00","11:00","22:00","11:00","03:00","11:00","22:00","11:00","22:00","11:00","03:00","11:00","22:00","11:00",TRUE
"16115","hQBLiFMHKq7OvsaGCb9AZA","02:00","09:00","00:00","11:00","00:00","11:00","00:00","11:00","00:00","11:00","02:00","09:00","00:00","09:00",TRUE
"16116","SXDm_ep9hqsCDTUPgpK0Zw","23:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","23:00","11:00","22:00","11:00",TRUE
"16117","LDtftda8zS1mPM12rSQN8A","22:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","22:00","11:00","20:30","11:00",TRUE
"16118","_Ec1KaH6DpX-1NNE8fA55Q","21:30","11:00","21:30","11:00","21:30","11:00","21:30","11:00","21:30","11:00","21:30","11:00","21:30","11:00",TRUE
"16119","YvLwCOVaxm-cLtTHKShh8Q","23:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","23:00","11:00","22:00","11:00",FALSE
"16120","Dg6mddtLmjz580JVyyx9fg","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00",NA,NA,TRUE
"16121","ssFKPSAKvwqP4jBQILO67w","19:00","11:00","19:00","11:00","19:00","11:00","19:00","11:00","19:00","11:00","18:00","11:00",NA,NA,TRUE
"16122","UimUu5Q1m2mYEmAvreZQig","16:00","08:00","16:00","08:00","16:00","08:00","16:00","08:00",NA,NA,"16:00","08:00","16:00","08:00",TRUE
"16123","JAAjvGyYdAaBTf3z5KhrkA","00:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","23:00","11:00","00:00","11:00","23:00","11:00",TRUE
"16124","WJxFcrTCN16QfW16ddE2_g","01:00","17:00","23:00","17:00","00:00","17:00","23:00","17:00","23:00","17:00","01:00","17:00","23:00","17:00",TRUE
"16125","Ni9C6R4ULJKxM2TV8eMdAQ","15:00","08:00","17:00","09:00","17:00","09:00","17:00","09:00","17:00","09:00","15:00","08:00","15:00","08:00",TRUE
"16126","IqbY-ztC3GC_A_KoKhYKuA","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00",TRUE
"16127","N32F9DmtEp2AZQRyiAEiGg","21:00","16:00","20:30","16:00","20:30","16:00","20:30","16:00","20:30","16:00","21:00","16:00","21:00","16:00",TRUE
"16128","7lqiw7SvtscC2U0ImPqDIg","23:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","23:00","11:00","22:00","11:00",TRUE
"16129","jLeLQ6MUpQIrgJYbZR7igg","02:00","11:00","00:00","16:00","00:00","16:00","00:00","16:00","00:00","16:00","02:00","11:00",NA,NA,FALSE
"16130","tc1kER4tWn3LI99Rk-NVZw","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00",TRUE
"16131","8pd85fy_A59GDHPMNqo7rg","23:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","23:00","11:00","22:00","11:00",FALSE
"16132","iKUpHtFQTjY2olp25cU32A","21:00","11:00","14:00","11:00","14:00","11:00","14:00","11:00","14:00","11:00",NA,NA,NA,NA,TRUE
"16133","utytgpoRER6uNVpPV_G9jw","21:00","17:00","21:00","17:00","21:00","17:00","21:00","17:00",NA,NA,"21:00","17:00","21:00","17:00",TRUE
"16134","vfYhlb4u7OJ-OHpJRIx0Mg","14:00","07:00","14:00","07:00","14:00","07:00","14:00","07:00","14:00","07:00",NA,NA,NA,NA,FALSE
"16135","wXRD9u4j_UCg_Xm4fSR78A","01:00","11:00","23:00","11:00","01:00","11:00","23:00","11:00","23:00","11:00","01:00","10:00","22:00","10:00",TRUE
"16136","2Gvg45qaL6icaFKDjA4yyg","20:00","09:00","19:00","09:00","19:00","09:00","19:00","09:00","19:00","09:00","20:00","08:00","19:00","08:00",TRUE
"16137","lHqfi_3r4Q3SX6rlfAFg7g","23:00","11:30","23:00","11:30","23:00","11:30","23:00","11:30",NA,NA,"23:00","16:30",NA,NA,TRUE
"16138","q4MTywvT1EFuWiFMLQ7PXA","22:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","22:00","08:00","20:00","08:00",TRUE
"16139","rHwp1OUdZyHLl-bYVGO2gw","22:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","22:00","11:00","21:00","11:00",TRUE
"16140","IFMGpLaESxQwoO9H4yp59A","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00",TRUE
